"module name","license","repository"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-schema-deref-sync@0.13.0","MIT","https://github.com/bojand/json-schema-deref-sync"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json5@2.2.3","MIT","https://github.com/json5/json5"
"jsonfile@4.0.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonwebtoken@9.0.2","MIT","https://github.com/auth0/node-jsonwebtoken"
"jwa@2.0.0","MIT","https://github.com/brianloveswords/node-jwa"
"jws@4.0.0","MIT","https://github.com/brianloveswords/node-jws"
"keyv@4.5.4","MIT","https://github.com/jaredwray/keyv"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of"
"kleur@3.0.3","MIT","https://github.com/lukeed/kleur"
"leven@3.1.0","MIT","https://github.com/sindresorhus/leven"
"lighthouse-logger@1.4.2","Apache-2.0",""
"lightningcss-linux-x64-gnu@1.19.0","MPL-2.0","https://github.com/parcel-bundler/lightningcss"
"lightningcss-linux-x64-musl@1.19.0","MPL-2.0","https://github.com/parcel-bundler/lightningcss"
"lightningcss@1.19.0","MPL-2.0","https://github.com/parcel-bundler/lightningcss"
"lines-and-columns@1.2.4","MIT","https://github.com/eventualbuddha/lines-and-columns"
"linkifyjs@4.1.3","MIT","https://github.com/Hypercontext/linkifyjs"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash-es@4.17.21","MIT","https://github.com/lodash/lodash"
"lodash.camelcase@4.3.0","MIT","https://github.com/lodash/lodash"
"lodash.debounce@4.0.8","MIT","https://github.com/lodash/lodash"
"lodash.includes@4.3.0","MIT","https://github.com/lodash/lodash"
"lodash.isboolean@3.0.3","MIT","https://github.com/lodash/lodash"
"lodash.isequal@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash.isinteger@4.0.4","MIT","https://github.com/lodash/lodash"
"lodash.isnumber@3.0.3","MIT","https://github.com/lodash/lodash"
"lodash.isplainobject@4.0.6","MIT","https://github.com/lodash/lodash"
"lodash.isstring@4.0.1","MIT","https://github.com/lodash/lodash"
"lodash.once@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash.throttle@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"log-symbols@2.2.0","MIT","https://github.com/sindresorhus/log-symbols"
"logkitty@0.7.1","MIT","https://github.com/zamotany/logkitty"
"long@5.2.3","Apache-2.0","https://github.com/dcodeIO/long.js"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"lowercase-keys@2.0.0","MIT","https://github.com/sindresorhus/lowercase-keys"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"make-dir@4.0.0","MIT","https://github.com/sindresorhus/make-dir"
"makeerror@1.0.12","BSD-3-Clause","https://github.com/daaku/nodejs-makeerror"
"marky@1.2.5","Apache-2.0","https://github.com/nolanlawson/marky"
"md5-file@3.2.3","MIT","https://github.com/roryrjb/md5-file"
"md5@2.3.0","BSD-3-Clause","https://github.com/pvorb/node-md5"
"md5hex@1.0.0","MIT","https://github.com/650Industries/md5hex"
"mdn-data@2.0.14","CC0-1.0","https://github.com/mdn/data"
"memoize-one@5.2.1","MIT","https://github.com/alexreardon/memoize-one"
"memory-cache@0.2.0","BSD-2-Clause","https://github.com/ptarjan/node-cache"
"merge-options@3.0.4","MIT","https://github.com/schnittstabil/merge-options"
"merge-stream@2.0.0","MIT","https://github.com/grncdr/merge-stream"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2"
"metro-babel-transformer@0.80.9","MIT","https://github.com/facebook/metro"
"metro-cache-key@0.80.9","MIT","https://github.com/facebook/metro"
"metro-cache@0.80.9","MIT","https://github.com/facebook/metro"
"metro-config@0.80.9","MIT","https://github.com/facebook/metro"
"metro-core@0.80.9","MIT","https://github.com/facebook/metro"
"metro-file-map@0.80.9","MIT","https://github.com/facebook/metro"
"metro-minify-terser@0.80.9","MIT","https://github.com/facebook/metro"
"metro-resolver@0.80.9","MIT","https://github.com/facebook/metro"
"metro-runtime@0.80.9","MIT","https://github.com/facebook/metro"
"metro-source-map@0.80.9","MIT","https://github.com/facebook/metro"
"metro-symbolicate@0.80.9","MIT","https://github.com/facebook/metro"
"metro-transform-plugins@0.80.9","MIT","https://github.com/facebook/metro"
"metro-transform-worker@0.80.9","MIT","https://github.com/facebook/metro"
"metro@0.80.9","MIT","https://github.com/facebook/metro"
"micromatch@4.0.7","MIT","https://github.com/micromatch/micromatch"
"mime-db@1.52.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.35","MIT","https://github.com/jshttp/mime-types"
"mime@2.6.0","MIT","https://github.com/broofa/mime"
"mimic-fn@1.2.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-response@1.0.1","MIT","https://github.com/sindresorhus/mimic-response"
"minimatch@3.1.2","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.8","MIT","https://github.com/minimistjs/minimist"
"minipass-collect@2.0.1","ISC","https://github.com/isaacs/minipass-collect"
"minipass-flush@1.0.5","ISC","https://github.com/isaacs/minipass-flush"
"minipass-pipeline@1.2.4","ISC",""
"minipass@7.1.2","ISC","https://github.com/isaacs/minipass"
"minizlib@2.1.2","MIT","https://github.com/isaacs/minizlib"
"mkdirp@0.5.6","MIT","https://github.com/substack/node-mkdirp"
"mrmime@1.0.1","MIT","https://github.com/lukeed/mrmime"
"ms@2.1.2","MIT","https://github.com/zeit/ms"
"mv@2.1.1","MIT","https://github.com/andrewrk/node-mv"
"mz@2.7.0","MIT","https://github.com/normalize/mz"
"nanoid@3.3.7","MIT","https://github.com/ai/nanoid"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"ncp@2.0.0","MIT","https://github.com/AvianFlu/ncp"
"negotiator@0.6.3","MIT","https://github.com/jshttp/negotiator"
"neo-async@2.6.2","MIT","https://github.com/suguru03/neo-async"
"nested-error-stacks@2.0.1","MIT","https://github.com/mdlavin/nested-error-stacks"
"nice-try@1.0.5","MIT","https://github.com/electerious/nice-try"
"nocache@3.0.4","MIT","https://github.com/helmetjs/nocache"
"node-abort-controller@3.1.1","MIT","https://github.com/southpolesteve/node-abort-controller"
"node-dir@0.1.17","MIT","https://github.com/fshost/node-dir"
"node-fetch@2.7.0","MIT","https://github.com/bitinn/node-fetch"
"node-forge@1.3.1","(BSD-3-Clause OR GPL-2.0)","https://github.com/digitalbazaar/forge"
"node-int64@0.4.0","MIT","https://github.com/broofa/node-int64"
"node-releases@2.0.14","MIT","https://github.com/chicoxyzzy/node-releases"
"node-stream-zip@1.15.0","MIT","https://github.com/antelle/node-stream-zip"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-url@6.1.0","MIT","https://github.com/sindresorhus/normalize-url"
"npm-package-arg@7.0.0","ISC","https://github.com/npm/npm-package-arg"
"npm-run-path@2.0.2","MIT","https://github.com/sindresorhus/npm-run-path"
"nth-check@2.1.1","BSD-2-Clause","https://github.com/fb55/nth-check"
"nullthrows@1.1.1","MIT","https://github.com/zertosh/nullthrows"
"nwsapi@2.2.10","MIT","https://github.com/dperini/nwsapi"
"ob1@0.80.9","MIT","https://github.com/facebook/metro"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-hash@3.0.0","MIT","https://github.com/puleos/object-hash"
"object-inspect@1.13.1","MIT","https://github.com/inspect-js/object-inspect"
"object-is@1.1.6","MIT","https://github.com/es-shims/object-is"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object.assign@4.1.5","MIT","https://github.com/ljharb/object.assign"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished"
"on-headers@1.0.2","MIT","https://github.com/jshttp/on-headers"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"onetime@2.0.1","MIT","https://github.com/sindresorhus/onetime"
"open@8.4.2","MIT","https://github.com/sindresorhus/open"
"opencollective-postinstall@2.0.3","MIT","https://github.com/opencollective/opencollective-postinstall"
"ora@3.4.0","MIT","https://github.com/sindresorhus/ora"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir"
"osenv@0.1.5","ISC","https://github.com/npm/osenv"
"p-cancelable@2.1.1","MIT","https://github.com/sindresorhus/p-cancelable"
"p-finally@1.0.0","MIT","https://github.com/sindresorhus/p-finally"
"p-limit@3.1.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@5.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-map@4.0.0","MIT","https://github.com/sindresorhus/p-map"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try"
"parse-json@5.2.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-png@2.1.0","MIT","https://github.com/kevva/parse-png"
"parse5@7.1.2","MIT","https://github.com/inikulin/parse5"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"password-prompt@1.1.3","0BSD","https://github.com/jdxcode/password-prompt"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse"
"path-scurry@1.11.1","BlueOak-1.0.0","https://github.com/isaacs/path-scurry"
"path-type@4.0.0","MIT","https://github.com/sindresorhus/path-type"
"path@0.12.7","MIT","https://github.com/jinder/path"
"petfinderclient@1.0.0","UNLICENSED",""
"picocolors@1.0.1","ISC","https://github.com/alexeyraspopov/picocolors"
"picomatch@3.0.1","MIT","https://github.com/micromatch/picomatch"
"pify@4.0.1","MIT","https://github.com/sindresorhus/pify"
"pirates@4.0.6","MIT","https://github.com/danez/pirates"
"pkg-dir@4.2.0","MIT","https://github.com/sindresorhus/pkg-dir"
"plist@3.1.0","MIT","https://github.com/TooTallNate/node-plist"
"pngjs@3.4.0","MIT","https://github.com/lukeapage/pngjs2"
"possible-typed-array-names@1.0.0","MIT","https://github.com/ljharb/possible-typed-array-names"
"postcss-value-parser@4.2.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss@8.4.38","MIT","https://github.com/postcss/postcss"
"pretty-bytes@5.6.0","MIT","https://github.com/sindresorhus/pretty-bytes"
"pretty-format@29.7.0","MIT","https://github.com/jestjs/jest"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process@0.11.10","MIT","https://github.com/shtylman/node-process"
"progress@2.0.3","MIT","https://github.com/visionmedia/node-progress"
"promise@7.3.1","MIT","https://github.com/then/promise"
"prompts@2.4.2","MIT","https://github.com/terkelg/prompts"
"prop-types@15.8.1","MIT","https://github.com/facebook/prop-types"
"proto3-json-serializer@2.0.2","Apache-2.0","https://github.com/googleapis/proto3-json-serializer-nodejs"
"protobufjs@7.3.0","BSD-3-Clause","https://github.com/protobufjs/protobuf.js"
"proxy-from-env@1.1.0","MIT","https://github.com/Rob--W/proxy-from-env"
"psl@1.9.0","MIT","https://github.com/lupomontero/psl"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump"
"punycode@2.3.1","MIT","https://github.com/mathiasbynens/punycode.js"
"pure-rand@6.1.0","MIT","https://github.com/dubzzz/pure-rand"
"qrcode-terminal@0.11.0","Apache 2.0","https://github.com/gtanner/qrcode-terminal"
"query-string@7.1.3","MIT","https://github.com/sindresorhus/query-string"
"querystring@0.2.1","MIT","https://github.com/Gozala/querystring"
"querystringify@2.2.0","MIT","https://github.com/unshiftio/querystringify"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask"
"queue@6.0.2","MIT","https://github.com/jessetane/queue"
"quick-lru@5.1.1","MIT","https://github.com/sindresorhus/quick-lru"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"react-devtools-core@5.2.0","MIT","https://github.com/facebook/react"
"react-dom@18.2.0","MIT","https://github.com/facebook/react"
"react-fast-compare@3.2.2","MIT","https://github.com/FormidableLabs/react-fast-compare"
"react-freeze@1.0.4","MIT","https://github.com/software-mansion/react-freeze"
"react-hook-form@7.51.5","MIT","https://github.com/react-hook-form/react-hook-form"
"react-is@16.13.1","MIT","https://github.com/facebook/react"
"react-native-elements@3.4.3","MIT","https://github.com/react-native-elements/react-native-elements"
"react-native-gesture-handler@2.16.2","MIT","https://github.com/software-mansion/react-native-gesture-handler"
"react-native-get-random-values@1.11.0","MIT","https://github.com/LinusU/react-native-get-random-values"
"react-native-helmet-async@2.0.4","Apache-2.0","https://github.com/staylor/react-helmet-async"
"react-native-lightbox@0.7.0","MIT","git+https://oblador@github.com/oblador/react-native-lightbox"
"react-native-maps@1.14.0","MIT","https://github.com/react-native-maps/react-native-maps"
"react-native-markdown-package@1.8.2","ISC","https://github.com/andangrd/react-native-markdown-package"
"react-native-ratings@8.0.4","MIT","https://github.com/Monte9/react-native-ratings"
"react-native-reanimated-carousel@3.5.1","MIT","https://github.com/dohooo/react-native-reanimated-carousel"
"react-native-reanimated@3.10.1","MIT","https://github.com/software-mansion/react-native-reanimated"
"react-native-safe-area-context@4.10.1","MIT","https://github.com/th3rdwave/react-native-safe-area-context"
"react-native-screens@3.31.1","MIT","https://github.com/software-mansion/react-native-screens"
"react-native-size-matters@0.3.1","MIT","https://github.com/nirsky/react-native-size-matters"
"react-native-svg@15.3.0","MIT","https://github.com/react-native-community/react-native-svg"
"react-native-url-polyfill@1.3.0","MIT","https://github.com/charpeni/react-native-url-polyfill"
"react-native-vector-icons@10.1.0","MIT","https://github.com/oblador/react-native-vector-icons"
"react-native-web@0.19.12","MIT","https://github.com/necolas/react-native-web"
"react-native@0.74.2","MIT","https://github.com/facebook/react-native"
"react-refresh@0.14.2","MIT","https://github.com/facebook/react"
"react-shallow-renderer@16.15.0","MIT","https://github.com/NMinhNguyen/react-shallow-renderer"
"react-test-renderer@18.2.0","MIT","https://github.com/facebook/react"
"react@18.2.0","MIT","https://github.com/facebook/react"
"readable-stream@3.6.2","MIT","https://github.com/nodejs/readable-stream"
"readline@1.3.0","BSD*","https://github.com/maleck13/readline"
"recast@0.21.5","MIT","https://github.com/benjamn/recast"
"regenerate-unicode-properties@10.1.1","MIT","https://github.com/mathiasbynens/regenerate-unicode-properties"
"regenerate@1.4.2","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.14.1","MIT","https://github.com/facebook/regenerator/tree/main/packages/runtime"
"regenerator-transform@0.15.2","MIT","https://github.com/facebook/regenerator/tree/main/packages/transform"
"regexp.prototype.flags@1.5.2","MIT","https://github.com/es-shims/RegExp.prototype.flags"
"regexpu-core@5.3.2","MIT","https://github.com/mathiasbynens/regexpu-core"
"regjsparser@0.9.1","BSD-2-Clause","https://github.com/jviereck/regjsparser"
"remove-trailing-slash@0.1.1","MIT","https://github.com/stephenmathieson/remove-trailing-slash"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"require-main-filename@2.0.0","ISC","https://github.com/yargs/require-main-filename"
"requireg@0.2.2","MIT","https://github.com/h2non/requireg"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resolve-alpn@1.2.1","MIT","https://github.com/szmarczak/resolve-alpn"
"resolve-cwd@3.0.0","MIT","https://github.com/sindresorhus/resolve-cwd"
"resolve-from@5.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve.exports@2.0.2","MIT","https://github.com/lukeed/resolve.exports"
"resolve@1.22.8","MIT","https://github.com/browserify/resolve"
"responselike@2.0.1","MIT","https://github.com/sindresorhus/responselike"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"retry-request@7.0.2","MIT","https://github.com/stephenplusplus/retry-request"
"reusify@1.0.4","MIT","https://github.com/mcollina/reusify"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"safe-array-concat@1.1.2","MIT","https://github.com/ljharb/safe-array-concat"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-json-stringify@1.2.0","MIT","https://github.com/debitoor/safe-json-stringify"
"safe-regex-test@1.0.3","MIT","https://github.com/ljharb/safe-regex-test"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sax@1.4.1","ISC","https://github.com/isaacs/sax-js"
"saxes@6.0.0","ISC","https://github.com/lddubeau/saxes"
"scheduler@0.23.2","MIT","https://github.com/facebook/react"
"schema-utils@4.2.0","MIT","https://github.com/webpack/schema-utils"
"selfsigned@2.4.1","MIT","https://github.com/jfromaniello/selfsigned"
"semver@6.3.1","ISC","https://github.com/npm/node-semver"
"send@0.18.0","MIT","https://github.com/pillarjs/send"
"serialize-error@2.1.0","MIT","https://github.com/sindresorhus/serialize-error"
"serve-static@1.15.0","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-cookie-parser@2.6.0","MIT","https://github.com/nfriedly/set-cookie-parser"
"set-function-length@1.2.2","MIT","https://github.com/ljharb/set-function-length"
"set-function-name@2.0.2","MIT","https://github.com/ljharb/set-function-name"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"shallow-clone@3.0.1","MIT","https://github.com/jonschlinkert/shallow-clone"
"shallowequal@1.1.0","MIT","https://github.com/dashed/shallowequal"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shell-quote@1.8.1","MIT","https://github.com/ljharb/shell-quote"
"side-channel@1.0.6","MIT","https://github.com/ljharb/side-channel"
"signal-exit@3.0.7","ISC","https://github.com/tapjs/signal-exit"
"simple-markdown@0.7.3","MIT","https://github.com/Khan/simple-markdown"
"simple-plist@1.3.1","MIT","https://github.com/wollardj/simple-plist"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle"
"sisteransi@1.0.5","MIT","https://github.com/terkelg/sisteransi"
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@2.1.0","MIT","https://github.com/chalk/slice-ansi"
"slugify@1.6.6","MIT","https://github.com/simov/slugify"
"source-map-js@1.2.0","BSD-3-Clause","https://github.com/7rulnik/source-map-js"
"source-map-support@0.5.21","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.7.4","BSD-3-Clause","https://github.com/mozilla/source-map"
"split-on-first@1.1.0","MIT","https://github.com/sindresorhus/split-on-first"
"split@1.0.1","MIT","https://github.com/dominictarr/split"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"ssri@10.0.6","ISC","https://github.com/npm/ssri"
"stack-generator@2.0.10","MIT","https://github.com/stacktracejs/stack-generator"
"stack-utils@2.0.6","MIT","https://github.com/tapjs/stack-utils"
"stackframe@1.3.4","MIT","https://github.com/stacktracejs/stackframe"
"stacktrace-gps@3.1.2","MIT","https://github.com/stacktracejs/stacktrace-gps"
"stacktrace-js@2.0.2","MIT","https://github.com/stacktracejs/stacktrace.js"
"stacktrace-parser@0.1.10","MIT","https://github.com/errwischt/stacktrace-parser"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"stream-buffers@2.2.0","Unlicense","https://github.com/samcday/node-stream-buffer"
"stream-chat-expo@5.31.1","Custom: https://getstream.io/chat/react-native-chat/tutorial/",""
"stream-chat-react-native-core@5.31.1","Custom: https://getstream.io/chat/react-native-chat/tutorial/","https://github.com/GetStream/stream-chat-react-native"
"stream-chat@8.31.0","Custom: https://getstream.io/chat/","https://github.com/GetStream/stream-chat-js"
"stream-events@1.0.5","MIT","https://github.com/stephenplusplus/stream-events"
"stream-shift@1.0.3","MIT","https://github.com/mafintosh/stream-shift"
"stream-slice@0.1.2","MIT","https://github.com/yorkie/stream-slice"
"strict-uri-encode@2.0.0","MIT","https://github.com/kevva/strict-uri-encode"
"string-length@4.0.2","MIT","https://github.com/sindresorhus/string-length"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.trim@1.2.9","MIT","https://github.com/es-shims/String.prototype.trim"
"string.prototype.trimend@1.0.8","MIT","https://github.com/es-shims/String.prototype.trimEnd"
"string.prototype.trimstart@1.0.8","MIT","https://github.com/es-shims/String.prototype.trimStart"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@4.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof"
"strip-final-newline@2.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strnum@1.0.5","MIT","https://github.com/NaturalIntelligence/strnum"
"structured-headers@0.4.1","MIT","https://github.com/evert/structured-header"
"stubs@3.0.0","MIT","https://github.com/stephenplusplus/stubs"
"styleq@0.1.3","MIT","https://github.com/necolas/styleq"
"sucrase@3.34.0","MIT","https://github.com/alangpierce/sucrase"
"sudo-prompt@8.2.5","MIT","https://github.com/jorangreef/sudo-prompt"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-hyperlinks@2.3.0","MIT","https://github.com/jamestalmage/supports-hyperlinks"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag"
"symbol-tree@3.2.4","MIT","https://github.com/jsdom/js-symbol-tree"
"tar@6.2.1","ISC","https://github.com/isaacs/node-tar"
"teeny-request@9.0.0","Apache-2.0","https://github.com/googleapis/teeny-request"
"temp-dir@2.0.0","MIT","https://github.com/sindresorhus/temp-dir"
"temp@0.8.4","MIT","https://github.com/bruce/node-temp"
"tempy@0.7.1","MIT","https://github.com/sindresorhus/tempy"
"terminal-link@2.1.1","MIT","https://github.com/sindresorhus/terminal-link"
"terser@5.31.1","BSD-2-Clause","https://github.com/terser/terser"
"test-exclude@6.0.0","ISC","https://github.com/istanbuljs/test-exclude"
"text-table@0.2.0","MIT","https://github.com/substack/text-table"
"thenify-all@1.6.0","MIT","https://github.com/thenables/thenify-all"
"thenify@3.3.1","MIT","https://github.com/thenables/thenify"
"throat@5.0.0","MIT","https://github.com/ForbesLindesay/throat"
"through2@2.0.5","MIT","https://github.com/rvagg/through2"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"tmp@0.0.33","MIT","https://github.com/raszi/node-tmp"
"tmpl@1.0.5","BSD-3-Clause","https://github.com/daaku/nodejs-tmpl"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"toidentifier@1.0.1","MIT","https://github.com/component/toidentifier"
"tough-cookie@4.1.4","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tr46@3.0.0","MIT","https://github.com/jsdom/tr46"
"traverse@0.6.9","MIT","https://github.com/ljharb/js-traverse"
"trim-right@1.0.1","MIT","https://github.com/sindresorhus/trim-right"
"ts-interface-checker@0.1.13","Apache-2.0","https://github.com/gristlabs/ts-interface-checker"
"tslib@2.6.2","0BSD","https://github.com/Microsoft/tslib"
"turbo-stream@2.1.0","ISC","https://github.com/jacob-ebey/turbo-stream"
"type-detect@4.0.8","MIT","https://github.com/chaijs/type-detect"
"type-fest@0.21.3","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"typed-array-buffer@1.0.2","MIT","https://github.com/ljharb/typed-array-buffer"
"typed-array-byte-length@1.0.1","MIT","https://github.com/inspect-js/typed-array-byte-length"
"typed-array-byte-offset@1.0.2","MIT","https://github.com/inspect-js/typed-array-byte-offset"
"typed-array-length@1.0.6","MIT","https://github.com/inspect-js/typed-array-length"
"typedarray.prototype.slice@1.0.3","MIT","https://github.com/es-shims/TypedArray.prototype.slice"
"typescript@5.3.3","Apache-2.0","https://github.com/Microsoft/TypeScript"
"ua-parser-js@1.0.38","MIT","https://github.com/faisalman/ua-parser-js"
"unbox-primitive@1.0.2","MIT","https://github.com/ljharb/unbox-primitive"
"undici-types@5.26.5","MIT","https://github.com/nodejs/undici"
"undici@6.18.2","MIT","https://github.com/nodejs/undici"
"unicode-canonical-property-names-ecmascript@2.0.0","MIT","https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript"
"unicode-match-property-ecmascript@2.0.0","MIT","https://github.com/mathiasbynens/unicode-match-property-ecmascript"
"unicode-match-property-value-ecmascript@2.1.0","MIT","https://github.com/mathiasbynens/unicode-match-property-value-ecmascript"
"unicode-property-aliases-ecmascript@2.1.0","MIT","https://github.com/mathiasbynens/unicode-property-aliases-ecmascript"
"unique-filename@3.0.0","ISC","https://github.com/npm/unique-filename"
"unique-slug@4.0.0","ISC","https://github.com/npm/unique-slug"
"unique-string@2.0.0","MIT","https://github.com/sindresorhus/unique-string"
"universalify@0.1.2","MIT","https://github.com/RyanZim/universalify"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"update-browserslist-db@1.0.16","MIT","https://github.com/browserslist/update-db"
"url-join@4.0.0","MIT","https://github.com/jfromaniello/url-join"
"url-parse@1.5.10","MIT","https://github.com/unshiftio/url-parse"
"use-latest-callback@0.1.9","MIT","https://github.com/satya164/use-latest-callback"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util@0.12.5","MIT","https://github.com/browserify/node-util"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@9.0.1","MIT","https://github.com/uuidjs/uuid"
"v8-to-istanbul@9.2.0","ISC","https://github.com/istanbuljs/v8-to-istanbul"
"valid-url@1.0.9","MIT*","https://github.com/ogt/valid-url"
"validate-npm-package-name@3.0.0","ISC","https://github.com/npm/validate-npm-package-name"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"vlq@1.0.1","MIT","https://github.com/Rich-Harris/vlq"
"w3c-xmlserializer@4.0.0","MIT","https://github.com/jsdom/w3c-xmlserializer"
"walker@1.0.8","Apache-2.0","https://github.com/daaku/nodejs-walker"
"warn-once@0.1.1","MIT","https://github.com/satya164/warn-once"
"wcwidth@1.0.1","MIT","https://github.com/timoxley/wcwidth"
"web-encoding@1.1.5","MIT",""
"web-streams-polyfill@3.3.3","MIT","https://github.com/MattiasBuelens/web-streams-polyfill"
"webidl-conversions@7.0.0","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"whatwg-encoding@2.0.0","MIT","https://github.com/jsdom/whatwg-encoding"
"whatwg-fetch@3.6.20","MIT","https://github.com/github/fetch"
"whatwg-mimetype@3.0.0","MIT","https://github.com/jsdom/whatwg-mimetype"
"whatwg-url-without-unicode@8.0.0-3","MIT","https://github.com/charpeni/whatwg-url"
"whatwg-url@11.0.0","MIT","https://github.com/jsdom/whatwg-url"
"which-boxed-primitive@1.0.2","MIT","https://github.com/inspect-js/which-boxed-primitive"
"which-module@2.0.1","ISC","https://github.com/nexdrew/which-module"
"which-typed-array@1.1.15","MIT","https://github.com/inspect-js/which-typed-array"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"wonka@4.0.15","MIT","https://github.com/kitten/wonka"
"wrap-ansi@7.0.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
